,Name,Category,Subcategory,Safety_rating,Quality_rating,Total_rating
1581,Nan optipro premium ,Молочные продукты,Сухие молочные смеси,4.717,5.000,4.5150
1582,Мamako premium ,Молочные продукты,Сухие молочные смеси,5.000,5.000,4.4821
1583,Bebi premium ,Молочные продукты,Сухие молочные смеси,5.000,5.000,4.4727
1584,Nuppi gold ,Молочные продукты,Сухие молочные смеси,5.000,3.560,4.4578
1585,Nutrilak premium 1 ,Молочные продукты,Сухие молочные смеси,5.000,3.560,4.4578
1586,Nutricia малютка ,Молочные продукты,Сухие молочные смеси,5.000,5.000,4.3420
1587,Малыш истринский ,Молочные продукты,Сухие молочные смеси,4.576,5.000,4.2727
1588,Frisolac gold ,Молочные продукты,Сухие молочные смеси,3.500,3.920,4.2484
1589,Нэнни классика ,Молочные продукты,Сухие молочные смеси,5.000,5.000,4.1487
1590,Nestogen ,Молочные продукты,Сухие молочные смеси,4.200,5.000,4.1123
1591,Hipp combiotic ,Молочные продукты,Сухие молочные смеси,3.560,5.000,4.0578
1592,Kabrita gold ,Молочные продукты,Сухие молочные смеси,5.000,5.000,4.0578
1593,Similac ,Молочные продукты,Сухие молочные смеси,5.000,5.000,4.0457
1594,MD мил SP ,Молочные продукты,Сухие молочные смеси,3.329,5.000,3.8987
1595,Nutrilon premium ,Молочные продукты,Сухие молочные смеси,3.920,5.000,3.6433
1596,Humana expert ,Молочные продукты,Сухие молочные смеси,2.500,5.000,3.5176
1597,Frisolac ,Молочные продукты,Сухие молочные смеси,5.000,5.000,3.4286
1598,Вологодский Пломбир ,Молочные продукты,Мороженое,4.773,5.000,4.9091
1599,Русский Холод ,Молочные продукты,Мороженое,4.546,5.000,4.8182
1600,Эскимос ,Молочные продукты,Мороженое,4.364,5.000,4.7455
1601,Купино ,Молочные продукты,Мороженое,4.227,5.000,4.6909
1602,Русский Холод Ссср ,Молочные продукты,Мороженое,4.136,5.000,4.6545
1603,Spar  ,Молочные продукты,Мороженое,4.046,5.000,4.6182
1604,Шибаланская А.а. ,Молочные продукты,Мороженое,4.591,5.000,4.6091
1605,Иней  ,Молочные продукты,Мороженое,4.000,5.000,4.6000
1606,Фабрика Грёз ,Молочные продукты,Мороженое,3.932,5.000,4.5727
1607,Айсберри ,Молочные продукты,Мороженое,4.750,5.000,4.4455
1608,Мороженое От Деда Мороза ,Молочные продукты,Мороженое,4.364,3.500,4.1455
1609,Чистая Линия ,Молочные продукты,Мороженое,2.546,5.000,4.0182
1610,Коровка из Кореновки ,Молочные продукты,Мороженое,2.273,5.000,3.9091
1611,Хладокомбинат № 3 ,Молочные продукты,Мороженое,2.046,5.000,3.8182
1612,Белые Ночи ,Молочные продукты,Мороженое,1.932,5.000,3.7727
1613,Богородский Хладокомбинат ,Молочные продукты,Мороженое,1.932,5.000,3.7727
1614,Гроспирон ,Молочные продукты,Мороженое,1.909,5.000,3.7636
1615,Чарли ,Молочные продукты,Мороженое,1.909,5.000,3.7636
1616,Бодрая Корова ,Молочные продукты,Мороженое,1.886,5.000,3.7545
1617,Челны Холод ,Молочные продукты,Мороженое,1.818,5.000,3.7273
1618,48 Копеек ,Молочные продукты,Мороженое,1.727,5.000,3.6909
1619,Монарх ,Молочные продукты,Мороженое,1.682,5.000,3.6727
1620,Холод ,Молочные продукты,Мороженое,1.864,5.000,3.5173
1621,Ваш Пломбир ,Молочные продукты,Мороженое,2.727,3.500,3.4909
1622,Как Было ,Молочные продукты,Мороженое,2.023,3.636,3.0364
1623,Сибирское ,Молочные продукты,Мороженое,1.955,3.636,3.0091
1624,Золотой Стандарт ,Молочные продукты,Мороженое,0.000,5.000,3.0000
1625,Как Раньше ,Молочные продукты,Мороженое,0.000,5.000,3.0000
1626,Село Зеленое ,Молочные продукты,Мороженое,5.000,0.000,3.0000
1627,Артек ,Молочные продукты,Мороженое,2.500,5.000,0.0000
1628,Белое Золото ,Молочные продукты,Мороженое,2.318,0.000,0.0000
1629,Бодрая Корова ,Молочные продукты,Мороженое,4.068,0.000,0.0000
1630,Волгоградский Пломбир ,Молочные продукты,Мороженое,1.773,5.000,0.0000
1631,Липецкое ,Молочные продукты,Мороженое,1.750,5.000,0.0000
1632,Fine Life ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,5.0000
1633,Вемол ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,5.0000
1634,Вкуснотеево ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,5.0000
1635,Выбор хозяйки ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,5.0000
1636,Вятушка ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,5.0000
1637,Домик в деревне ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,5.0000
1638,Каждый День ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,5.0000
1639,Козельское живое ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,5.0000
1640,Кот де Франс ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,5.0000
1641,Крестьянское ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,5.0000
1642,Кунгурское ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,5.0000
1643,Молоко ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,5.0000
1644,Молочная сказка ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,5.0000
1645,Нытвенское ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,5.0000
1646,Приволжский молочный завод ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,5.0000
1647,Простоквашино ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,5.0000
1648,Томмолоко ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,5.0000
1649,Чабан ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,5.0000
1650,Балтком ,Молочные продукты,"Сливочное масло 72,5 % жирности",4.432,5.000,4.6591
1651,Белый замок ,Молочные продукты,"Сливочное масло 72,5 % жирности",3.864,5.000,4.6591
1652,ВАМИН ,Молочные продукты,"Сливочное масло 72,5 % жирности",3.864,5.000,4.6591
1653,Зелёный луг ,Молочные продукты,"Сливочное масло 72,5 % жирности",3.864,5.000,4.6591
1654,Из Вологды ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,4.6591
1655,Из Вологды ,Молочные продукты,"Сливочное масло 72,5 % жирности",3.864,5.000,4.6591
1656,Киприно ,Молочные продукты,"Сливочное масло 72,5 % жирности",3.864,5.000,4.6591
1657,Нежинская ,Молочные продукты,"Сливочное масло 72,5 % жирности",3.864,5.000,4.6591
1658,Снежок ,Молочные продукты,"Сливочное масло 72,5 % жирности",3.864,5.000,4.6591
1659,Тюкалинский маслосыркомбинат ,Молочные продукты,"Сливочное масло 72,5 % жирности",3.864,5.000,4.6591
1660,Брест-Литовск ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,4.5455
1661,Ичалки ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,4.5455
1662,Княгининское молоко ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,4.5455
1663,Мое любимое лето ,Молочные продукты,"Сливочное масло 72,5 % жирности",2.727,5.000,4.5455
1664,Ополье ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,4.5455
1665,Качугское масло ,Молочные продукты,"Сливочное масло 72,5 % жирности",2.727,5.000,4.3182
1666,Вкусняев ,Молочные продукты,"Сливочное масло 72,5 % жирности",3.864,5.000,4.2045
1667,Вологодский молочный комбинат ,Молочные продукты,"Сливочное масло 72,5 % жирности",3.864,5.000,4.2045
1668,Заботливая хозяйка ,Молочные продукты,"Сливочное масло 72,5 % жирности",3.864,5.000,4.2045
1669,Крестьянские Узоры ,Молочные продукты,"Сливочное масло 72,5 % жирности",3.864,5.000,4.2045
1670,Масло из Переяславки ,Молочные продукты,"Сливочное масло 72,5 % жирности",3.864,5.000,4.2045
1671,Шекснинский маслозавод ,Молочные продукты,"Сливочное масло 72,5 % жирности",3.864,5.000,4.2045
1672,Экомилк ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,2.727,4.2045
1673,Здоровье из Предгорья ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,4.0000
1674,Бежин луг ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,3.8636
1675,Родимая сторонка ,Молочные продукты,"Сливочное масло 72,5 % жирности",2.727,5.000,3.8636
1676,Село родное ,Молочные продукты,"Сливочное масло 72,5 % жирности",2.727,5.000,3.8636
1677,Пестравка ,Молочные продукты,"Сливочное масло 72,5 % жирности",3.864,5.000,3.6591
1678,Кубанский молочник ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,0.000,3.0000
1679,Славмо ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,3.0000
1680,Карлов Двор ,Молочные продукты,"Сливочное масло 72,5 % жирности",0.000,0.000,2.6591
1681,Благовещенский Молочный Комбинат ,Молочные продукты,"Сливочное масло 72,5 % жирности",2.727,5.000,2.3182
1682,Янта ,Молочные продукты,"Сливочное масло 72,5 % жирности",2.727,5.000,2.3182
1683,Белый медведь ,Молочные продукты,"Сливочное масло 72,5 % жирности",2.727,0.000,1.0000
1684,Аппетитно круглый год ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,0.0000
1685,Белебеевское ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,0.0000
1686,Буденновскмолпродукт ,Молочные продукты,"Сливочное масло 72,5 % жирности",2.727,5.000,0.0000
1687,Волжаночка ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,0.0000
1688,ГринАгро ,Молочные продукты,"Сливочное масло 72,5 % жирности",2.727,0.000,0.0000
1689,Лав продукт ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,0.0000
1690,Летний луг ,Молочные продукты,"Сливочное масло 72,5 % жирности",0.000,5.000,0.0000
1691,Молочный комбинат «Ставропольский» ,Молочные продукты,"Сливочное масло 72,5 % жирности",3.864,5.000,0.0000
1692,Омский знак качества ,Молочные продукты,"Сливочное масло 72,5 % жирности",3.864,0.000,0.0000
1693,Очень важная корова ,Молочные продукты,"Сливочное масло 72,5 % жирности",3.864,0.000,0.0000
1694,Семёнишна ,Молочные продукты,"Сливочное масло 72,5 % жирности",2.727,0.000,0.0000
1695,Серышевский ,Молочные продукты,"Сливочное масло 72,5 % жирности",3.864,5.000,0.0000
1696,Сливочное утро ,Молочные продукты,"Сливочное масло 72,5 % жирности",3.864,0.000,0.0000
1697,"То, что надо! ",Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,0.0000
1698,Торговый дом Сметанин ,Молочные продукты,"Сливочное масло 72,5 % жирности",5.000,5.000,0.0000
1699,"Сибирская коллекция - Изделия мучные, кулинарные, мясосодержащие, фаршированные, блинчики с мясом, замороженные «Сибирская коллекция» ","Мясо, птица, яйцо",Блинчики с мясом,5.000,5.000,5.0000
1700,"Globus - Блинчики с мясом Globus, блинчики замороженные, фасованные ","Мясо, птица, яйцо",Блинчики с мясом,5.000,5.000,4.8650
1701,У Палыча - Замороженные блинчики с мясом «У Палыча» ,"Мясо, птица, яйцо",Блинчики с мясом,3.650,5.000,4.7975
1702,"Окраина  - Блинчики с мясом «Окраина», изделие кулинарное, замороженное ","Мясо, птица, яйцо",Блинчики с мясом,2.750,5.000,4.6625
1703,Handy Craft - Блинчики с мясом Handy Craft ,"Мясо, птица, яйцо",Блинчики с мясом,1.850,3.500,4.2125
1704,"Останкино  - Блинчики с мясом: полуфабрикаты высокой степени готовности, блинчики быстрозамороженные «Останкино» ","Мясо, птица, яйцо",Блинчики с мясом,3.200,5.000,3.2775
1705,"С пылу с жару - Блинчики фаршированные, быстрозамороженные «С пылу с жару», с мясом ","Мясо, птица, яйцо",Блинчики с мясом,3.200,5.000,3.1425
1706,"Сытый папа - Фаршированные блины быстрозамороженные, с сочным мясом «Сытый папа» ","Мясо, птица, яйцо",Блинчики с мясом,3.200,5.000,3.1425
1707,"Мираторг - Хлебобулочные изделия замороженные, блины с мясом, «Мираторг» ","Мясо, птица, яйцо",Блинчики с мясом,3.650,5.000,3.0750
1708,"Ашан - Блинчики с мясом, полуфабрикаты мясосодержащие, в тесте, категории В, замороженные «Ашан» ","Мясо, птица, яйцо",Блинчики с мясом,5.000,5.000,2.9320
1709,"Продукты Тульские от артели братьев Пушкаревых - Блины с мясом, полуфабрикаты мясные, в тесте, замороженные, категории А «Продукты Тульские от артели братьев Пушкаревых» ","Мясо, птица, яйцо",Блинчики с мясом,5.000,4.000,2.8933
1710,"Мастерица - Полуфабрикаты замороженные «Мастерица», блинчики с мясом ","Мясо, птица, яйцо",Блинчики с мясом,1.850,4.000,2.8200
1711,"Просто - Блинчики с начинкой замороженные: блинчики с мясом, «Просто» ","Мясо, птица, яйцо",Блинчики с мясом,0.950,5.000,2.8050
1712,"365 дней - Полуфабрикаты замороженные, блинчики с мясом, «365 дней» ","Мясо, птица, яйцо",Блинчики с мясом,0.950,4.000,2.6850
1713,"Лента - Блинчики с начинкой замороженные: блинчики с мясом, «Лента» ","Мясо, птица, яйцо",Блинчики с мясом,5.000,5.000,2.4993
1714,Metro Chef - Блинчики с мясом Metro Chef ,"Мясо, птица, яйцо",Блинчики с мясом,5.000,0.000,2.0000
1715,"ВкусВилл - Мучные кулинарные изделия с фаршем: блинчики с мясом, замороженные, «ВкусВилл» ","Мясо, птица, яйцо",Блинчики с мясом,5.000,5.000,
1716,"Морозко - Блинчики с мясом, полуфабрикаты мясосодержащие, в тесте, категории Г, замороженные «Морозко» ","Мясо, птица, яйцо",Блинчики с мясом,4.550,5.000,
1717,"От Ильиной - Блинчики с мясом, полуфабрикаты замороженные, блинчики с начинками, «От Ильиной» ","Мясо, птица, яйцо",Блинчики с мясом,3.650,5.000,
1718,"Царское Подворье - Полуфабрикаты мясосодержащие, в тесте, категории Г, замороженные, блинчики с мясом «Царское Подворье» ","Мясо, птица, яйцо",Блинчики с мясом,5.000,5.000,
1719,Жар Мясо ,"Мясо, птица, яйцо",Шашлык свиной,5.000,5.000,5.0000
1720,"Окраина - Шашлык «Классический» «Окраина». Полуфабрикат мясной из свинины в маринаде, мелкокусковой, бескостный, категория Б, охлажденный. ","Мясо, птица, яйцо",Шашлык свиной,5.000,5.000,5.0000
1721,Останкино  ,"Мясо, птица, яйцо",Шашлык свиной,5.000,5.000,5.0000
1722,Globus ,"Мясо, птица, яйцо",Шашлык свиной,5.000,4.500,4.9500
1723,Агрокомплекс ,"Мясо, птица, яйцо",Шашлык свиной,5.000,5.000,4.9200
1724,"Ашан - Шашлык «Домашний» из свиной лопатки, полуфабрикат мясной, мелкокусковой, бескостный в маринаде, категории В, охлажденный «Ашан». ","Мясо, птица, яйцо",Шашлык свиной,5.000,5.000,4.9200
1725,"Перекресток - Шашлык из свинины, полуфабрикат мясной, мелкокусковой, категории Б, охлажденный «Перекресток». ","Мясо, птица, яйцо",Шашлык свиной,5.000,5.000,4.9200
1726,Ремит  ,"Мясо, птица, яйцо",Шашлык свиной,5.000,5.000,4.9200
1727,"Мираторг - Шашлык «Традиционный». Полуфабрикат мясной из свинины мелкокусковой, бескостный, категории Б, охлажденный «Мираторг». ","Мясо, птица, яйцо",Шашлык свиной,5.000,5.000,4.8400
1728,"Азбука Вкуса - Шашлык из свиной шеи, в классическом маринаде «Азбука вкуса». ","Мясо, птица, яйцо",Шашлык свиной,5.000,3.500,4.5000
1729,"Ближние горки  - Шашлык классический, полуфабрикат мясной, из свинины, мелкокусковой, бескостный, категории Б, охлажденный «Ближние горки». ","Мясо, птица, яйцо",Шашлык свиной,5.000,4.750,4.4860
1730,Великолукский мясокомбинат ,"Мясо, птица, яйцо",Шашлык свиной,5.000,3.500,4.3300
1731,Череповецкий Мясокомбинат ,"Мясо, птица, яйцо",Шашлык свиной,5.000,0.000,4.1800
1732,Микоян ,"Мясо, птица, яйцо",Шашлык свиной,5.000,0.000,4.0000
1733,Фрэш ,"Мясо, птица, яйцо",Шашлык свиной,4.400,0.000,3.8400
1734,Мясницкий ряд ,"Мясо, птица, яйцо",Шашлык свиной,5.000,0.000,3.7600
1735,Карусель ,"Мясо, птица, яйцо",Шашлык свиной,5.000,0.000,3.2000
1736,Атяшево  ,"Мясо, птица, яйцо",Шашлык свиной,5.000,0.000,2.8800
1737,Велком ,"Мясо, птица, яйцо",Шашлык свиной,4.400,2.750,0.0000
1738,Дмитрогорский продукт ,"Мясо, птица, яйцо",Шашлык свиной,5.000,5.000,0.0000
1739,Каждый День ,"Мясо, птица, яйцо",Шашлык свиной,0.000,0.000,0.0000
1740,Малаховский ,"Мясо, птица, яйцо",Шашлык свиной,5.000,5.000,0.0000
1741,МясновЪ ,"Мясо, птица, яйцо",Шашлык свиной,4.400,0.000,0.0000
1742,Рамфуд ,"Мясо, птица, яйцо",Шашлык свиной,5.000,5.000,0.0000
1743,Слово Мясника ,"Мясо, птица, яйцо",Шашлык свиной,5.000,2.750,0.0000
1744,Твой Дом ,"Мясо, птица, яйцо",Шашлык свиной,0.000,0.000,0.0000
1745,Черкизово  ,"Мясо, птица, яйцо",Шашлык свиной,5.000,0.000,0.0000
1746,Ярославский бройлер - Филе грудки ,"Мясо, птица, яйцо",Филе цыпленка бройлера,5.000,4.000,4.8000
1747,"Alfoor - Продукты разделки и обвалки мяса птицы. Большое филе тушки цыплят-бройлеров, охлажденное Alfoor ","Мясо, птица, яйцо",Филе цыпленка бройлера,5.000,5.000,4.7750
1748,Благояр - Филе цыплят-бройлеров охлажденное ,"Мясо, птица, яйцо",Филе цыпленка бройлера,5.000,5.000,4.7750
1749,"Акашево - Полуфабрикат натуральный из мяса цыплят-бройлеров, охлажденный, филе «Акашево» ","Мясо, птица, яйцо",Филе цыпленка бройлера,5.000,5.000,4.0000
1750,"Латифа - Части тушек цыплят-бройлеров «Халяль», филе без кожи цыпленка-бройлера «Латифа», охлажденное ","Мясо, птица, яйцо",Филе цыпленка бройлера,5.000,5.000,3.8800
1751,"Приосколье - Филе без кожи, полуфабрикат из мяса цыплят-бройлеров, натуральный, охлажденный «Приосколье» ","Мясо, птица, яйцо",Филе цыпленка бройлера,5.000,5.000,3.8750
1752,"Петелинка - Части тушек цыплят-бройлеров, филе без кожи, охлажденное «Петелинка» ","Мясо, птица, яйцо",Филе цыпленка бройлера,5.000,5.000,3.8300
1753,"Первая свежесть - Филе грудки, мясные полуфабрикаты «Первая свежесть» ","Мясо, птица, яйцо",Филе цыпленка бройлера,5.000,4.500,3.7750
1754,"Моссельпром - Части тушек цыплят-бройлеров, филе без кожи, охлажденное «Моссельпром» ","Мясо, птица, яйцо",Филе цыпленка бройлера,5.000,5.000,3.6500
1755,"Троекурово - Полуфабрикат из мяса цыплят-бройлеров, натуральный, кусковой, бескостный, филе цыпленка-бройлера, охлажденное «Троекурово» ","Мясо, птица, яйцо",Филе цыпленка бройлера,5.000,3.000,3.4750
1756,"Петруха - Продукты разделки и обвалки мяса птицы, большое филе тушки цыплят-бройлеров, охлажденное «Петруха» ","Мясо, птица, яйцо",Филе цыпленка бройлера,5.000,5.000,3.2000
1757,"Ясные зори - Полуфабрикат из мяса цыплят-бройлеров, филе, охлажденный, натуральный «Ясные зори» ","Мясо, птица, яйцо",Филе цыпленка бройлера,5.000,4.500,3.1000
1758,"ВкусВилл - Полуфабрикаты натуральные из мяса цыплят-бройлеров, филе без кожи, охлажденное ","Мясо, птица, яйцо",Филе цыпленка бройлера,5.000,2.000,3.0500
1759,"Рококо - Полуфабрикат из мяса цыплят-бройлеров, натуральный, кусковой бескостный, филе цыпленка-бройлера охлажденное «Рококо» ","Мясо, птица, яйцо",Филе цыпленка бройлера,0.000,5.000,2.0500
1760,"Мираторг - Филе без кожи цыпленка-бройлера, охлажденное «Мираторг» ","Мясо, птица, яйцо",Филе цыпленка бройлера,0.000,4.000,1.4000
1761,"Дымов - Мясной полуфабрикат в тесте, пельмени «Омские», категории В ","Мясо, птица, яйцо",Пельмени,5.000,4.850,4.3725
1762,Папа может ,"Мясо, птица, яйцо",Пельмени,5.000,4.780,4.3550
1763,Ермолино - Пельмени классические «Ермолино» ,"Мясо, птица, яйцо",Пельмени,5.000,4.930,4.3525
1764,"Мясницкий ряд - Мясной  полуфабрикат в тесте, категории В, пельмени «Мясницкий ряд» ","Мясо, птица, яйцо",Пельмени,5.000,4.293,4.3231
1765,"Атяшево - Полуфабрикат в тесте, с мясной начинкой, категории Б, пельмени «Атяшевский пельменЪ» ","Мясо, птица, яйцо",Пельмени,4.500,4.850,4.3018
1766,"Мираторг - Полуфабрикат мясной в тесте, категории В. «Мираторг», пельмени домашние ","Мясо, птица, яйцо",Пельмени,5.000,4.363,4.3006
1767,"ВкусВилл - Полуфабрикаты рубленые в тесте, мясные. Пельмени с говядиной и свининой, категории А, «ВкусВилл» ","Мясо, птица, яйцо",Пельмени,5.000,4.363,4.2606
1768,"ДобрынинЪ - Мясной полуфабрикат в тесте, категории В, пельмени русские «ДобрынинЪ» ","Мясо, птица, яйцо",Пельмени,5.000,4.363,4.2526
1769,"Уральские пельмени - Мясной полуфабрикат в тесте. Пельмени «Домашние», категории В «Уральские пельмени» ","Мясо, птица, яйцо",Пельмени,5.000,4.293,4.2331
1770,"Желтая подводная лодка - Пельмени «Желтая подводная лодка», с говядиной и свининой, мясные полуфабрикаты в тесте, категории В ","Мясо, птица, яйцо",Пельмени,5.000,4.363,4.2206
1771,"Цезаренок - Полуфабрикаты мясосодержащие в тесте, категории В, «Цезаренок» ","Мясо, птица, яйцо",Пельмени,5.000,4.363,4.2206
1772,"Рублевский - Мясной полуфабрикат в тесте, категории В, пельмени «Русские» ","Мясо, птица, яйцо",Пельмени,4.500,5.000,4.2057
1773,Ремит - Пельмени руколепные «Ремит» ,"Мясо, птица, яйцо",Пельмени,4.500,4.850,4.1818
1774,"Свинокомплекс Томский - Пельмени классические, полуфабрикат в тесте, с мясной начинкой, категории В ","Мясо, птица, яйцо",Пельмени,4.500,4.363,4.0999
1775,"Кулинарный Олимп - Полуфабрикат в тесте, с мясной начинкой, пельмени, категории Г, классические «Олимп» ","Мясо, птица, яйцо",Пельмени,4.500,4.293,4.0824
1776,"Талосто - Полуфабрикаты мясосодержащие в тесте, категории В, пельмени «Сам Самыч» с говядиной и свининой ","Мясо, птица, яйцо",Пельмени,4.500,4.363,4.0199
1777,"Красная цена - Полуфабрикаты мясосодержащие в тесте, категории Д, пельмени «Классические», «Красная цена». ","Мясо, птица, яйцо",Пельмени,5.000,5.000,3.5000
1778,Ближние горки  - Мясной полуфабрикат в тесте. Пельмени «Домашние» категории В «Ближние горки» ,"Мясо, птица, яйцо",Пельмени,5.000,4.850,3.4625
1779,"Пельмени от Палыча - Полуфабрикаты в тесте, с мясной начинкой, категории Б, «Пельмени от Палыча» ","Мясо, птица, яйцо",Пельмени,5.000,4.850,3.4625
1780,"Мясная ярмарка - Мясосодержащий полуфабрикат в тесте, категории В, пельмени «Мясная ярмарка», фермерские ","Мясо, птица, яйцо",Пельмени,5.000,4.513,3.3781
1781,"Ларнета - Пельмени «Ларнета», полуфабрикат в тесте, с мясной начинкой, категории Б ","Мясо, птица, яйцо",Пельмени,5.000,0.863,3.3296
1782,"Фамильные - Полуфабрикат мясной в тесте, категории В, пельмени «Те самые», «Фамильные-классические» ","Мясо, птица, яйцо",Пельмени,5.000,4.293,3.3231
1783,"Агрофирма «Мясо» - Мясной полуфабрикат в тесте, категории В, пельмени «Русские» ","Мясо, птица, яйцо",Пельмени,0.500,4.513,3.2274
1784,"Русский мороз - Мясной полуфабрикат в тесте. Пельмени «Столичные», категории В ","Мясо, птица, яйцо",Пельмени,5.000,3.430,3.1075
1785,"Равиолло - Полуфабрикаты мясные в тесте, пельмени категории Б ","Мясо, птица, яйцо",Пельмени,4.000,1.500,3.0874
1786,"Каждый День - Полуфабрикаты мясосодержащие в тесте, категории В: пельмени классические «Каждый день» ","Мясо, птица, яйцо",Пельмени,5.000,1.350,2.5875
1787,"Первым делом - Полуфабрикаты мясосодержащие в тесте, категории В, пельмени «Сочные», «Первым делом» ","Мясо, птица, яйцо",Пельмени,5.000,1.350,2.5875
1788,"Едим дома - Пельмени классические, мясной полуфабрикат в тесте, категории Б. «Едим дома» ","Мясо, птица, яйцо",Пельмени,5.000,4.850,2.0925
1789,"Снежана - Пельмени «Детские». Мясной полуфабрикат в тесте,  категории Б, для питания детей старше трех лет ","Мясо, птица, яйцо",Пельмени,4.500,4.850,1.2125
1790,"Иркутские - Полуфабрикаты мясные, в тесте, категории Б, пельмени «Иркутские» ","Мясо, птица, яйцо",Пельмени,4.000,1.013,1.1651
1791,"От Ильиной - Пельмени домашние, полуфабрикат, мясной в тесте, категории В, «От Ильиной» ","Мясо, птица, яйцо",Пельмени,5.000,3.500,0.8750
1792,"Billa - Полуфабрикат в тесте, с мясной начинкой, категории В, пельмени классические Billa ","Мясо, птица, яйцо",Пельмени,0.000,4.293,0.0000
1793,"Белорусские - Полуфабрикаты в тесте, с мясосодержащей начинкой, категории В, пельмени «Белорусские сочные». ","Мясо, птица, яйцо",Пельмени,4.500,1.350,
1794,"Бульмени - Полуфабрикаты в тесте, с мясной начинкой, категории Б. Пельмени «Бульмени с говядиной и свининой». ","Мясо, птица, яйцо",Пельмени,5.000,4.850,
1795,"Ложкарев - Полуфабрикат мясосодержащий в тесте, категории В «Ложкарев» из отборной говядины и свинины. ","Мясо, птица, яйцо",Пельмени,5.000,0.000,
1796,"Мишкинский продукт - Мясной полуфабрикат в тесте, категории В. Пельмени «Русские» ","Мясо, птица, яйцо",Пельмени,4.500,4.850,0.0000
1797,"Мясновъ - Пельмени классические, полуфабрикат в тесте с мясосодержащей начинкой, категории Г, «МясновЪ». ","Мясо, птица, яйцо",Пельмени,5.000,4.293,0.0000
1798,"Окраина - Полуфабрикат с мясной начинкой, категории В, пельмени классические «Окраина» ","Мясо, птица, яйцо",Пельмени,4.500,4.850,0.0000
1799,"Останкинские традиционные  - Полуфабрикат в тесте с мясной начинкой, категории В «Останкинские традиционные». ","Мясо, птица, яйцо",Пельмени,5.000,3.450,
1800,"Поспел - Полуфабрикаты в тесте, с мясной начинкой, категории В, пельмени «Поспел» традиционные ","Мясо, птица, яйцо",Пельмени,5.000,0.863,0.0000
1801,"Родной дом - Полуфабрикат в тесте, категории В, пельмени домашние «Родной Дом» ","Мясо, птица, яйцо",Пельмени,4.500,3.500,0.0000
1802,"Сальников - Полуфабрикаты с мясной начинкой в тесте, категории А,  пельмени Premium «Сальников Классические» standart ","Мясо, птица, яйцо",Пельмени,4.500,0.000,0.0000
1803,Своими руками ,"Мясо, птица, яйцо",Пельмени,5.000,0.923,0.0000
1804,"Сибирская коллекция - Пельмени фирменные, полуфабрикаты мясные в тесте, категория Б. «Сибирская коллекция». ","Мясо, птица, яйцо",Пельмени,5.000,4.850,
1805,"Сибирский гурман - Мясной полуфабрикат в тесте, категории Б, пельмени «Домашние секреты». «Сибирский Гурман» ","Мясо, птица, яйцо",Пельмени,4.500,4.293,0.0000
1806,"Снежана - Мясной полуфабрикат в тесте, категории В, пельмени «Домашние», «Снежана» ","Мясо, птица, яйцо",Пельмени,5.000,4.850,0.0000
1807,"Стародворье - Полуфабрикаты в тесте, с мясной начинкой, категории Б. Пельмени «Медвежье ушко». ","Мясо, птица, яйцо",Пельмени,4.000,0.000,
1808,"Цезарь - Полуфабрикаты мясосодержащие в тесте, категории В, «Цезарь» классические. ","Мясо, птица, яйцо",Пельмени,4.500,4.843,
