,Name,Category,Subcategory,Safety_rating,Quality_rating,Total_rating
6921,"Торт ""Фили Бейкер"" ""Наполеон""", Кондитерские изделия , Торты ,91,80,65
6922,"""Фили Бейкер"", ""Панчо (Сметанник)""", Кондитерские изделия , Торты ,91,80,65
6923,"Торт ""Фили-Бейкер"", ""Панчитто""", Кондитерские изделия , Торты ,91,80,65
6924,"""Тирольские пироги"", ""Ягодная поляна""", Кондитерские изделия , Торты ,91,80,65
6925,"Торт вафельный ""Веселый Тоша""", Кондитерские изделия , Торты ,91,80,65
6926,"Торт вафельный ""ВкусВилл"" ""Ореховый""", Кондитерские изделия , Торты ,82,77,64
6927,"Торт ""Господарь"" ""Прага""", Кондитерские изделия , Торты ,51,69,50
6928,"Торт Mirel ""Прага""", Кондитерские изделия , Торты ,69,74,49
6929,"Торт ""У Палыча"" ""Прага""", Кондитерские изделия , Торты ,85,90,70
6930,"Торт ""У Палыча"" ""Наполеон""", Кондитерские изделия , Торты ,60,91,62
6931,"Торт ""Лента / Тортюфф"" ""Медовик""", Кондитерские изделия , Торты ,46,80,36
6932,"Торт ""Черёмушки"" ""Медовик""", Кондитерские изделия , Торты ,49,87,37
6933,"Торт ""Русская Нива"" ""Медовик""", Кондитерские изделия , Торты ,51,91,41
6934,"Торт вафельный ""Причуда""", Кондитерские изделия , Торты ,91,80,65
6935,"Торт вафельный ""Яшкино"" ""Ореховый"" глазированный", Кондитерские изделия , Торты ,91,80,65
6936,"Торт вафельный ""Бабаевский / Бабаевская белочка"" глазированный", Кондитерские изделия , Торты ,91,80,65
6937,"Торт вафельный ""Коломенское / Шоколадница"" глазированный с фундуком", Кондитерские изделия , Торты ,91,80,65
6938,"Торт вафельный ""Шоколадный принц / Пекарь"" глазированный с фундуком", Кондитерские изделия , Торты ,91,80,65
6939,"Торт ""Масконти"" ""Птичье молоко""", Кондитерские изделия , Торты ,91,80,65
6940,"Торт ""Кондитерская Прохорова"" ""Птичье молоко""", Кондитерские изделия , Торты ,91,80,65
6941,"Торт ""Шереметьевские торты"" ""Птичье молоко""", Кондитерские изделия , Торты ,91,80,65
6942,"Торт ""Фили-Бейкер"" ""Птичье молоко""", Кондитерские изделия , Торты ,91,80,65
6943,"Торт вафельный ""Красная цена""", Кондитерские изделия , Торты ,91,80,65
6944,"Торт вафельный ""ВкусВилл"" ""Ореховый""", Кондитерские изделия , Торты ,82,77,64
6945,"Торт ""Господарь"" ""Прага""", Кондитерские изделия , Торты ,51,69,50
6946,"Торт Mirel ""Прага""", Кондитерские изделия , Торты ,69,74,49
6947,"Торт ""У Палыча"" ""Прага""", Кондитерские изделия , Торты ,85,90,70
6948,"Торт ""У Палыча"" ""Наполеон""", Кондитерские изделия , Торты ,60,91,62
6949,"Торт ""Лента / Тортюфф"" ""Медовик""", Кондитерские изделия , Торты ,46,80,36
6950,"Торт ""Черёмушки"" ""Медовик""", Кондитерские изделия , Торты ,49,87,37
6951,"Торт ""Русская Нива"" ""Медовик""", Кондитерские изделия , Торты ,51,91,41
6952,"Торт вафельный ""Причуда""", Кондитерские изделия , Торты ,91,80,65
6953,"Торт вафельный ""Яшкино"" ""Ореховый"" глазированный", Кондитерские изделия , Торты ,91,80,65
6954,"Торт вафельный ""Бабаевский / Бабаевская белочка"" глазированный", Кондитерские изделия , Торты ,91,80,65
6955,"Торт вафельный ""Коломенское / Шоколадница"" глазированный с фундуком", Кондитерские изделия , Торты ,91,80,65
6956,"Торт вафельный ""Шоколадный принц / Пекарь"" глазированный с фундуком", Кондитерские изделия , Торты ,91,80,65
6957,"Торт ""Масконти"" ""Птичье молоко""", Кондитерские изделия , Торты ,91,80,65
6958,"Торт ""Кондитерская Прохорова"" ""Птичье молоко""", Кондитерские изделия , Торты ,91,80,65
6959,"Торт ""Шереметьевские торты"" ""Птичье молоко""", Кондитерские изделия , Торты ,91,80,65
6960,"Торт ""Фили-Бейкер"" ""Птичье молоко""", Кондитерские изделия , Торты ,91,80,65
6961,"Торт вафельный ""Красная цена""", Кондитерские изделия , Торты ,91,80,65
6962,"Сахарная вата ""Счастливые дети""", Кондитерские изделия , Сахарная вата ,91,80,65
6963,"Сахарная вата ""Счастливые дети""", Кондитерские изделия , Сахарная вата ,91,80,65
6964,"Сахарная вата ""Счастливые дети""", Кондитерские изделия , Сахарная вата ,91,80,65
6965,"Сахарная вата ""Счастливые дети""", Кондитерские изделия , Сахарная вата ,91,80,65
6966,"Сахарная вата ""Счастливые дети""", Кондитерские изделия , Сахарная вата ,91,80,65
6967,"Пирожное ""7 days Cake Bar"", с клубничной начинкой", Кондитерские изделия , Пирожные ,91,80,65
6968,"Пирожное ""7 days Cake Bar"", с кремом ""ваниль""", Кондитерские изделия , Пирожные ,91,80,65
6969,"Пирожное ""7 days Cake Bar"", с кремом ""какао""", Кондитерские изделия , Пирожные ,91,80,65
6970,"Пирожное ""7 days Cake Bar"", с клубничной начинкой", Кондитерские изделия , Пирожные ,91,80,65
6971,"Пирожное ""7 days Cake Bar"", с кремом ""ваниль""", Кондитерские изделия , Пирожные ,91,80,65
6972,"Пирожное ""7 days Cake Bar"", с кремом ""какао""", Кондитерские изделия , Пирожные ,91,80,65
6973,"Пирожное ""7 days Cake Bar"", с клубничной начинкой", Кондитерские изделия , Пирожные ,91,80,65
6974,"Пирожное ""7 days Cake Bar"", с кремом ""ваниль""", Кондитерские изделия , Пирожные ,91,80,65
6975,"Пирожное ""7 days Cake Bar"", с кремом ""какао""", Кондитерские изделия , Пирожные ,91,80,65
6976,"Пирожное ""7 days Cake Bar"", с клубничной начинкой", Кондитерские изделия , Пирожные ,91,80,65
6977,"Пирожное ""7 days Cake Bar"", с кремом ""ваниль""", Кондитерские изделия , Пирожные ,91,80,65
6978,"Пирожное ""7 days Cake Bar"", с кремом ""какао""", Кондитерские изделия , Пирожные ,91,80,65
6979,"Пирожное ""7 days Cake Bar"", с клубничной начинкой", Кондитерские изделия , Пирожные ,91,80,65
6980,"Пирожное ""7 days Cake Bar"", с кремом ""ваниль""", Кондитерские изделия , Пирожные ,91,80,65
6981,"Пирожное ""7 days Cake Bar"", с кремом ""какао""", Кондитерские изделия , Пирожные ,91,80,65
6982,Паста ореховая Fine life, Кондитерские изделия , Кондитерская паста ,70,72,61
6983,Паста ореховая Nutella, Кондитерские изделия , Кондитерская паста ,79,74,64
6984,Паста шоколадно-молочная Lucky Days, Кондитерские изделия , Кондитерская паста ,79,74,64
6985,"Паста шоколадно-молочная ""Шарлиз""", Кондитерские изделия , Кондитерская паста ,79,74,64
6986,"Паста шоколадно-молочная ""Тикли""", Кондитерские изделия , Кондитерская паста ,79,74,64
6987,Паста ореховая Zentis Nusspli, Кондитерские изделия , Кондитерская паста ,79,74,64
6988,"Паста шоколадно-молочная ""Карусель""", Кондитерские изделия , Кондитерская паста ,79,74,64
6989,Паста шоколадно-молочная Bonte, Кондитерские изделия , Кондитерская паста ,79,74,64
6990,Паста ореховая Nutti с добавлением какао, Кондитерские изделия , Кондитерская паста ,79,74,64
6991,"Паста шоколадно-ореховая ""Шоколадные реки""", Кондитерские изделия , Кондитерская паста ,79,74,64
6992,"Паста шоколадно-ореховая ""То, что надо!""", Кондитерские изделия , Кондитерская паста ,79,74,64
6993,"Паста шоколадно-ореховая ""Бурёшка""", Кондитерские изделия , Кондитерская паста ,79,74,64
6994,Паста из фундука Fineti Dips, Кондитерские изделия , Кондитерская паста ,79,74,64
6995,Паста ореховая Fine life, Кондитерские изделия , Кондитерская паста ,70,72,61
6996,Паста ореховая Nutella, Кондитерские изделия , Кондитерская паста ,79,74,64
6997,Паста шоколадно-молочная Lucky Days, Кондитерские изделия , Кондитерская паста ,79,74,64
6998,"Паста шоколадно-молочная ""Шарлиз""", Кондитерские изделия , Кондитерская паста ,79,74,64
6999,"Паста шоколадно-молочная ""Тикли""", Кондитерские изделия , Кондитерская паста ,79,74,64
7000,Паста ореховая Zentis Nusspli, Кондитерские изделия , Кондитерская паста ,79,74,64
7001,"Паста шоколадно-молочная ""Карусель""", Кондитерские изделия , Кондитерская паста ,79,74,64
7002,Паста шоколадно-молочная Bonte, Кондитерские изделия , Кондитерская паста ,79,74,64
7003,Паста ореховая Nutti с добавлением какао, Кондитерские изделия , Кондитерская паста ,79,74,64
7004,"Паста шоколадно-ореховая ""Шоколадные реки""", Кондитерские изделия , Кондитерская паста ,79,74,64
7005,"Паста шоколадно-ореховая ""То, что надо!""", Кондитерские изделия , Кондитерская паста ,79,74,64
7006,"Паста шоколадно-ореховая ""Бурёшка""", Кондитерские изделия , Кондитерская паста ,79,74,64
7007,Паста из фундука Fineti Dips, Кондитерские изделия , Кондитерская паста ,79,74,64
7008,Паста ореховая Fine life, Кондитерские изделия , Кондитерская паста ,70,72,61
7009,Паста ореховая Nutella, Кондитерские изделия , Кондитерская паста ,79,74,64
7010,Паста шоколадно-молочная Lucky Days, Кондитерские изделия , Кондитерская паста ,79,74,64
7011,"Паста шоколадно-молочная ""Шарлиз""", Кондитерские изделия , Кондитерская паста ,79,74,64
7012,"Паста шоколадно-молочная ""Тикли""", Кондитерские изделия , Кондитерская паста ,79,74,64
7013,Паста ореховая Zentis Nusspli, Кондитерские изделия , Кондитерская паста ,79,74,64
7014,"Паста шоколадно-молочная ""Карусель""", Кондитерские изделия , Кондитерская паста ,79,74,64
7015,Паста шоколадно-молочная Bonte, Кондитерские изделия , Кондитерская паста ,79,74,64
7016,Паста ореховая Nutti с добавлением какао, Кондитерские изделия , Кондитерская паста ,79,74,64
7017,"Паста шоколадно-ореховая ""Шоколадные реки""", Кондитерские изделия , Кондитерская паста ,79,74,64
7018,"Паста шоколадно-ореховая ""То, что надо!""", Кондитерские изделия , Кондитерская паста ,79,74,64
7019,"Паста шоколадно-ореховая ""Бурёшка""", Кондитерские изделия , Кондитерская паста ,79,74,64
7020,Паста из фундука Fineti Dips, Кондитерские изделия , Кондитерская паста ,79,74,64
7021,Паста ореховая Fine life, Кондитерские изделия , Кондитерская паста ,70,72,61
7022,Паста ореховая Nutella, Кондитерские изделия , Кондитерская паста ,79,74,64
7023,Паста шоколадно-молочная Lucky Days, Кондитерские изделия , Кондитерская паста ,79,74,64
7024,"Паста шоколадно-молочная ""Шарлиз""", Кондитерские изделия , Кондитерская паста ,79,74,64
7025,"Паста шоколадно-молочная ""Тикли""", Кондитерские изделия , Кондитерская паста ,79,74,64
7026,Паста ореховая Zentis Nusspli, Кондитерские изделия , Кондитерская паста ,79,74,64
7027,"Паста шоколадно-молочная ""Карусель""", Кондитерские изделия , Кондитерская паста ,79,74,64
7028,Паста шоколадно-молочная Bonte, Кондитерские изделия , Кондитерская паста ,79,74,64
7029,Паста ореховая Nutti с добавлением какао, Кондитерские изделия , Кондитерская паста ,79,74,64
7030,"Паста шоколадно-ореховая ""Шоколадные реки""", Кондитерские изделия , Кондитерская паста ,79,74,64
7031,"Паста шоколадно-ореховая ""То, что надо!""", Кондитерские изделия , Кондитерская паста ,79,74,64
7032,"Паста шоколадно-ореховая ""Бурёшка""", Кондитерские изделия , Кондитерская паста ,79,74,64
7033,Паста из фундука Fineti Dips, Кондитерские изделия , Кондитерская паста ,79,74,64
7034,Паста ореховая Fine life, Кондитерские изделия , Кондитерская паста ,70,72,61
7035,Паста ореховая Nutella, Кондитерские изделия , Кондитерская паста ,79,74,64
7036,Паста шоколадно-молочная Lucky Days, Кондитерские изделия , Кондитерская паста ,79,74,64
7037,"Паста шоколадно-молочная ""Шарлиз""", Кондитерские изделия , Кондитерская паста ,79,74,64
7038,"Паста шоколадно-молочная ""Тикли""", Кондитерские изделия , Кондитерская паста ,79,74,64
7039,Паста ореховая Zentis Nusspli, Кондитерские изделия , Кондитерская паста ,79,74,64
7040,"Паста шоколадно-молочная ""Карусель""", Кондитерские изделия , Кондитерская паста ,79,74,64
7041,Паста шоколадно-молочная Bonte, Кондитерские изделия , Кондитерская паста ,79,74,64
7042,Паста ореховая Nutti с добавлением какао, Кондитерские изделия , Кондитерская паста ,79,74,64
7043,"Паста шоколадно-ореховая ""Шоколадные реки""", Кондитерские изделия , Кондитерская паста ,79,74,64
7044,"Паста шоколадно-ореховая ""То, что надо!""", Кондитерские изделия , Кондитерская паста ,79,74,64
7045,"Паста шоколадно-ореховая ""Бурёшка""", Кондитерские изделия , Кондитерская паста ,79,74,64
7046,Паста из фундука Fineti Dips, Кондитерские изделия , Кондитерская паста ,79,74,64
7047,"Ирис ""Нота Бум""", Кондитерские изделия , Ирис ,86,57,53
7048,"Ирис ""Золотой ключик""", Кондитерские изделия , Ирис ,89,71,66
7049,"Ирис ""Кис-Кис""", Кондитерские изделия , Ирис ,61,72,57
7050,Ирис Meller с шоколадом, Кондитерские изделия , Ирис ,86,82,62
7051,Ирис Toffee, Кондитерские изделия , Ирис ,86,82,62
7052,"Ирис ""Молока до потолка""", Кондитерские изделия , Ирис ,86,82,62
7053,"Ирис ""КФ Надежда"", ""сливочный""", Кондитерские изделия , Ирис ,86,82,62
7054,"Ирис ""Нота Бум""", Кондитерские изделия , Ирис ,86,57,53
7055,"Ирис ""Золотой ключик""", Кондитерские изделия , Ирис ,89,71,66
7056,"Ирис ""Кис-Кис""", Кондитерские изделия , Ирис ,61,72,57
7057,Ирис Meller с шоколадом, Кондитерские изделия , Ирис ,86,82,62
7058,Ирис Toffee, Кондитерские изделия , Ирис ,86,82,62
7059,"Ирис ""Молока до потолка""", Кондитерские изделия , Ирис ,86,82,62
7060,"Ирис ""КФ Надежда"", ""сливочный""", Кондитерские изделия , Ирис ,86,82,62
7061,"Ирис ""Нота Бум""", Кондитерские изделия , Ирис ,86,57,53
7062,"Ирис ""Золотой ключик""", Кондитерские изделия , Ирис ,89,71,66
7063,"Ирис ""Кис-Кис""", Кондитерские изделия , Ирис ,61,72,57
7064,Ирис Meller с шоколадом, Кондитерские изделия , Ирис ,86,82,62
7065,Ирис Toffee, Кондитерские изделия , Ирис ,86,82,62
7066,"Ирис ""Молока до потолка""", Кондитерские изделия , Ирис ,86,82,62
7067,"Ирис ""КФ Надежда"", ""сливочный""", Кондитерские изделия , Ирис ,86,82,62
7068,"Ирис ""Нота Бум""", Кондитерские изделия , Ирис ,86,57,53
7069,"Ирис ""Золотой ключик""", Кондитерские изделия , Ирис ,89,71,66
7070,"Ирис ""Кис-Кис""", Кондитерские изделия , Ирис ,61,72,57
7071,Ирис Meller с шоколадом, Кондитерские изделия , Ирис ,86,82,62
7072,Ирис Toffee, Кондитерские изделия , Ирис ,86,82,62
7073,"Ирис ""Молока до потолка""", Кондитерские изделия , Ирис ,86,82,62
7074,"Ирис ""КФ Надежда"", ""сливочный""", Кондитерские изделия , Ирис ,86,82,62
7075,"Ирис ""Нота Бум""", Кондитерские изделия , Ирис ,86,57,53
7076,"Ирис ""Золотой ключик""", Кондитерские изделия , Ирис ,89,71,66
7077,"Ирис ""Кис-Кис""", Кондитерские изделия , Ирис ,61,72,57
7078,Ирис Meller с шоколадом, Кондитерские изделия , Ирис ,86,82,62
7079,Ирис Toffee, Кондитерские изделия , Ирис ,86,82,62
7080,"Ирис ""Молока до потолка""", Кондитерские изделия , Ирис ,86,82,62
7081,"Ирис ""КФ Надежда"", ""сливочный""", Кондитерские изделия , Ирис ,86,82,62
7082,"Пряники ""РотФронт"" ""Любимые """, Кондитерские изделия , Пряники ,24,72,56
7083,"Пряники ""Волжский пекарь"" ""Ярмарочные""", Кондитерские изделия , Пряники ,24,72,56
7084,"Пряники Smart ""Ярмарочные""", Кондитерские изделия , Пряники ,24,72,56
7085,"Пряники ""Хлебный дом"" ""Чайная классика""", Кондитерские изделия , Пряники ,24,72,56
7086,"Пряники ""Яшкино"" ""Классические""", Кондитерские изделия , Пряники ,24,72,56
7087,"Пряники Bonte bakery ""Славянские""", Кондитерские изделия , Пряники ,24,72,56
7088,"Пряники ""Калачов купец"" ""Славянские""", Кондитерские изделия , Пряники ,24,72,56
7089,"Пряники ""РотФронт"" ""Любимые """, Кондитерские изделия , Пряники ,24,72,56
7090,"Пряники ""Волжский пекарь"" ""Ярмарочные""", Кондитерские изделия , Пряники ,24,72,56
7091,"Пряники Smart ""Ярмарочные""", Кондитерские изделия , Пряники ,24,72,56
7092,"Пряники ""Хлебный дом"" ""Чайная классика""", Кондитерские изделия , Пряники ,24,72,56
7093,"Пряники ""Яшкино"" ""Классические""", Кондитерские изделия , Пряники ,24,72,56
7094,"Пряники Bonte bakery ""Славянские""", Кондитерские изделия , Пряники ,24,72,56
7095,"Пряники ""Калачов купец"" ""Славянские""", Кондитерские изделия , Пряники ,24,72,56
7096,"Пряники ""РотФронт"" ""Любимые """, Кондитерские изделия , Пряники ,24,72,56
7097,"Пряники ""Волжский пекарь"" ""Ярмарочные""", Кондитерские изделия , Пряники ,24,72,56
7098,"Пряники Smart ""Ярмарочные""", Кондитерские изделия , Пряники ,24,72,56
7099,"Пряники ""Хлебный дом"" ""Чайная классика""", Кондитерские изделия , Пряники ,24,72,56
7100,"Пряники ""Яшкино"" ""Классические""", Кондитерские изделия , Пряники ,24,72,56
7101,"Пряники Bonte bakery ""Славянские""", Кондитерские изделия , Пряники ,24,72,56
7102,"Пряники ""Калачов купец"" ""Славянские""", Кондитерские изделия , Пряники ,24,72,56
7103,"Пряники ""РотФронт"" ""Любимые """, Кондитерские изделия , Пряники ,24,72,56
7104,"Пряники ""Волжский пекарь"" ""Ярмарочные""", Кондитерские изделия , Пряники ,24,72,56
7105,"Пряники Smart ""Ярмарочные""", Кондитерские изделия , Пряники ,24,72,56
7106,"Пряники ""Хлебный дом"" ""Чайная классика""", Кондитерские изделия , Пряники ,24,72,56
7107,"Пряники ""Яшкино"" ""Классические""", Кондитерские изделия , Пряники ,24,72,56
7108,"Пряники Bonte bakery ""Славянские""", Кондитерские изделия , Пряники ,24,72,56
7109,"Пряники ""Калачов купец"" ""Славянские""", Кондитерские изделия , Пряники ,24,72,56
7110,"Пряники ""РотФронт"" ""Любимые """, Кондитерские изделия , Пряники ,24,72,56
7111,"Пряники ""Волжский пекарь"" ""Ярмарочные""", Кондитерские изделия , Пряники ,24,72,56
7112,"Пряники Smart ""Ярмарочные""", Кондитерские изделия , Пряники ,24,72,56
7113,"Пряники ""Хлебный дом"" ""Чайная классика""", Кондитерские изделия , Пряники ,24,72,56
7114,"Пряники ""Яшкино"" ""Классические""", Кондитерские изделия , Пряники ,24,72,56
7115,"Пряники Bonte bakery ""Славянские""", Кондитерские изделия , Пряники ,24,72,56
7116,"Пряники ""Калачов купец"" ""Славянские""", Кондитерские изделия , Пряники ,24,72,56
7117,"Зефир ""Санже""", Кондитерские изделия , Зефир и пастила ,22,53,51
7118,"Пастила ""Д"" ""Сласти для счастья""", Кондитерские изделия , Зефир и пастила ,30,67,54
7119,"Пастила ""Ударница \ Шармэль""", Кондитерские изделия , Зефир и пастила ,30,92,67
7120,"Зефир ""Тверской кондитер""", Кондитерские изделия , Зефир и пастила ,16,38,45
7121,"Зефир ""Ударница / Шармэль""", Кондитерские изделия , Зефир и пастила ,26,89,66
7122,"Зефир ""Коломенское / Моё обожание""", Кондитерские изделия , Зефир и пастила ,15,35,43
7123,"Зефир ""РотФронт / Сладкие истории""", Кондитерские изделия , Зефир и пастила ,17,48,48
7124,"Зефир ""Каждый день""", Кондитерские изделия , Зефир и пастила ,26,36,50
7125,"Зефир ""Полет"" в темной глазури", Кондитерские изделия , Зефир и пастила ,46,52,59
7126,"Зефир ""Мое обожание"" глазированный", Кондитерские изделия , Зефир и пастила ,25,18,39
7127,"Зефир ""Тверской кондитер"" глазированный", Кондитерские изделия , Зефир и пастила ,29,44,39
7128,"Зефир ""Каждый день"" глазированный", Кондитерские изделия , Зефир и пастила ,32,63,51
7129,"Зефир ""Лянеж""", Кондитерские изделия , Зефир и пастила ,15,65,51
7130,"Зефир ""Красный пищевик""", Кондитерские изделия , Зефир и пастила ,10,61,45
7131,Пастила Aro, Кондитерские изделия , Зефир и пастила ,10,61,45
7132,Пастила Lucky Days, Кондитерские изделия , Зефир и пастила ,10,61,45
7133,"Пастила ""Белевские сладости""", Кондитерские изделия , Зефир и пастила ,10,61,45
7134,"Пастила ""Красная цена""", Кондитерские изделия , Зефир и пастила ,10,61,45
7135,"Пастила ""Каждый день""", Кондитерские изделия , Зефир и пастила ,10,61,45
7136,"Зефир ""Славконд""", Кондитерские изделия , Зефир и пастила ,10,61,45
7137,"Зефир ""Ударница""", Кондитерские изделия , Зефир и пастила ,10,61,45
7138,"Зефир ""Красная цена""", Кондитерские изделия , Зефир и пастила ,10,61,45
7139,"Зефир ""Д"" ""Дикси"" в шоколаде", Кондитерские изделия , Зефир и пастила ,10,61,45
7140,"Зефир ""Лянеж"" глазированный", Кондитерские изделия , Зефир и пастила ,10,61,45
7141,"Зефир ""Ударница/Шармэль"" в шоколаде", Кондитерские изделия , Зефир и пастила ,10,61,45
7142,"Зефир ""РотФронт/Сладкие истории"" в шоколадной глазури", Кондитерские изделия , Зефир и пастила ,10,61,45
7143,"Зефир ""Шармэль"" со вкусом крем-брюле", Кондитерские изделия , Зефир и пастила ,10,61,45
7144,"Зефир ""Санже""", Кондитерские изделия , Зефир и пастила ,22,53,51
7145,"Пастила ""Д"" ""Сласти для счастья""", Кондитерские изделия , Зефир и пастила ,30,67,54
7146,"Пастила ""Ударница \ Шармэль""", Кондитерские изделия , Зефир и пастила ,30,92,67
7147,"Зефир ""Тверской кондитер""", Кондитерские изделия , Зефир и пастила ,16,38,45
7148,"Зефир ""Ударница / Шармэль""", Кондитерские изделия , Зефир и пастила ,26,89,66
7149,"Зефир ""Коломенское / Моё обожание""", Кондитерские изделия , Зефир и пастила ,15,35,43
7150,"Зефир ""РотФронт / Сладкие истории""", Кондитерские изделия , Зефир и пастила ,17,48,48
7151,"Зефир ""Каждый день""", Кондитерские изделия , Зефир и пастила ,26,36,50
7152,"Зефир ""Полет"" в темной глазури", Кондитерские изделия , Зефир и пастила ,46,52,59
7153,"Зефир ""Мое обожание"" глазированный", Кондитерские изделия , Зефир и пастила ,25,18,39
7154,"Зефир ""Тверской кондитер"" глазированный", Кондитерские изделия , Зефир и пастила ,29,44,39
7155,"Зефир ""Каждый день"" глазированный", Кондитерские изделия , Зефир и пастила ,32,63,51
7156,"Зефир ""Лянеж""", Кондитерские изделия , Зефир и пастила ,15,65,51
7157,"Зефир ""Красный пищевик""", Кондитерские изделия , Зефир и пастила ,10,61,45
7158,Пастила Aro, Кондитерские изделия , Зефир и пастила ,10,61,45
7159,Пастила Lucky Days, Кондитерские изделия , Зефир и пастила ,10,61,45
7160,"Пастила ""Белевские сладости""", Кондитерские изделия , Зефир и пастила ,10,61,45
7161,"Пастила ""Красная цена""", Кондитерские изделия , Зефир и пастила ,10,61,45
7162,"Зефир ""Санже""", Кондитерские изделия , Зефир и пастила ,22,53,51
7163,"Пастила ""Д"" ""Сласти для счастья""", Кондитерские изделия , Зефир и пастила ,30,67,54
7164,"Пастила ""Ударница \ Шармэль""", Кондитерские изделия , Зефир и пастила ,30,92,67
7165,"Зефир ""Тверской кондитер""", Кондитерские изделия , Зефир и пастила ,16,38,45
7166,"Зефир ""Ударница / Шармэль""", Кондитерские изделия , Зефир и пастила ,26,89,66
7167,"Зефир ""Коломенское / Моё обожание""", Кондитерские изделия , Зефир и пастила ,15,35,43
7168,"Зефир ""РотФронт / Сладкие истории""", Кондитерские изделия , Зефир и пастила ,17,48,48
7169,"Зефир ""Каждый день""", Кондитерские изделия , Зефир и пастила ,26,36,50
7170,"Зефир ""Полет"" в темной глазури", Кондитерские изделия , Зефир и пастила ,46,52,59
7171,"Зефир ""Мое обожание"" глазированный", Кондитерские изделия , Зефир и пастила ,25,18,39
7172,"Зефир ""Тверской кондитер"" глазированный", Кондитерские изделия , Зефир и пастила ,29,44,39
7173,"Зефир ""Каждый день"" глазированный", Кондитерские изделия , Зефир и пастила ,32,63,51
7174,"Зефир ""Лянеж""", Кондитерские изделия , Зефир и пастила ,15,65,51
7175,"Зефир ""Красный пищевик""", Кондитерские изделия , Зефир и пастила ,10,61,45
7176,Пастила Aro, Кондитерские изделия , Зефир и пастила ,10,61,45
7177,Пастила Lucky Days, Кондитерские изделия , Зефир и пастила ,10,61,45
7178,"Пастила ""Белевские сладости""", Кондитерские изделия , Зефир и пастила ,10,61,45
7179,"Пастила ""Красная цена""", Кондитерские изделия , Зефир и пастила ,10,61,45
7180,"Зефир ""Санже""", Кондитерские изделия , Зефир и пастила ,22,53,51
7181,"Пастила ""Д"" ""Сласти для счастья""", Кондитерские изделия , Зефир и пастила ,30,67,54
7182,"Пастила ""Ударница \ Шармэль""", Кондитерские изделия , Зефир и пастила ,30,92,67
7183,"Зефир ""Тверской кондитер""", Кондитерские изделия , Зефир и пастила ,16,38,45
7184,"Зефир ""Ударница / Шармэль""", Кондитерские изделия , Зефир и пастила ,26,89,66
7185,"Зефир ""Коломенское / Моё обожание""", Кондитерские изделия , Зефир и пастила ,15,35,43
7186,"Зефир ""РотФронт / Сладкие истории""", Кондитерские изделия , Зефир и пастила ,17,48,48
7187,"Зефир ""Каждый день""", Кондитерские изделия , Зефир и пастила ,26,36,50
7188,"Зефир ""Полет"" в темной глазури", Кондитерские изделия , Зефир и пастила ,46,52,59
7189,"Зефир ""Мое обожание"" глазированный", Кондитерские изделия , Зефир и пастила ,25,18,39
7190,"Зефир ""Тверской кондитер"" глазированный", Кондитерские изделия , Зефир и пастила ,29,44,39
7191,"Зефир ""Каждый день"" глазированный", Кондитерские изделия , Зефир и пастила ,32,63,51
7192,"Зефир ""Лянеж""", Кондитерские изделия , Зефир и пастила ,15,65,51
7193,"Зефир ""Красный пищевик""", Кондитерские изделия , Зефир и пастила ,10,61,45
7194,Пастила Aro, Кондитерские изделия , Зефир и пастила ,10,61,45
7195,Пастила Lucky Days, Кондитерские изделия , Зефир и пастила ,10,61,45
7196,"Пастила ""Белевские сладости""", Кондитерские изделия , Зефир и пастила ,10,61,45
7197,"Пастила ""Красная цена""", Кондитерские изделия , Зефир и пастила ,10,61,45
7198,"Мармелад ""Пират-мармелад / TROLLI""  ""Яблочные кольца""", Кондитерские изделия , Мармелад ,20,79,49
7199,"Мармелад ""Белёвская пастильная мануфактура"" яблочный", Кондитерские изделия , Мармелад ,37,84,65
7200,"Мармелад ""Ваш выбор"" с ароматом яблока", Кондитерские изделия , Мармелад ,19,76,48
7201,"Мармелад ""Азовская кондитерская фабрика"" со вкусом яблока", Кондитерские изделия , Мармелад ,22,80,51
7202,"Мармелад ""Ударница"" со вкусом яблока", Кондитерские изделия , Мармелад ,23,82,53
7203,"Мармелад Smart ""Домашний"" в форме купола с ароматом апельсина", Кондитерские изделия , Мармелад ,6,84,46
7204,"Мармелад ""Чудо-Ягода / Рот-Фронт""", Кондитерские изделия , Мармелад ,26,83,49
7205,"Мармелад ""Красный пищевик"" апельсиновый", Кондитерские изделия , Мармелад ,31,70,53
7206,"Мармелад ""Ударница"" со вкусом персика", Кондитерские изделия , Мармелад ,23,82,53
7207,"Мармелад ""Каждый день"" со вкусом абрикоса", Кондитерские изделия , Мармелад ,23,82,53
7208,"Мармелад ""Каждый день"" со вкусом яблока", Кондитерские изделия , Мармелад ,23,82,53
7209,"Мармелад ""Пират-мармелад / TROLLI""  ""Яблочные кольца""", Кондитерские изделия , Мармелад ,20,79,49
7210,"Мармелад ""Белёвская пастильная мануфактура"" яблочный", Кондитерские изделия , Мармелад ,37,84,65
7211,"Мармелад ""Ваш выбор"" с ароматом яблока", Кондитерские изделия , Мармелад ,19,76,48
7212,"Мармелад ""Азовская кондитерская фабрика"" со вкусом яблока", Кондитерские изделия , Мармелад ,22,80,51
7213,"Мармелад ""Ударница"" со вкусом яблока", Кондитерские изделия , Мармелад ,23,82,53
